unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1630108800000,1096.60000000,1109.00000000,1041.00000000,1071.30000000,459.20000000,1630195199999,490371.25290000,3903,194.90700000,208812.29950000,0
1630195200000,1072.00000000,1100.00000000,1042.40000000,1062.70000000,335.01700000,1630281599999,357656.48340000,2642,119.72700000,128086.00200000,0
1630281600000,1062.30000000,1074.30000000,1020.00000000,1020.30000000,272.31000000,1630367999999,284256.98710000,2447,118.63654000,124164.71880000,0
1630368000000,1020.30000000,1050.00000000,1002.33000000,1022.50000000,263.02181000,1630454399999,269502.00981960,2794,119.31515000,122576.16224320,0
1630454400000,1017.40000000,1130.00000000,1002.40000000,1108.80000000,544.86700000,1630540799999,581162.95110000,5153,247.73900000,265626.81410000,0
1630540800000,1108.80000000,1150.00000000,1081.80000000,1125.00000000,416.28100000,1630627199999,463037.41970000,4000,226.29300000,251720.20080000,0
1630627200000,1119.10000000,1241.00000000,1100.50000000,1197.50000000,547.59058000,1630713599999,635489.31759470,4518,268.19779000,311179.53916070,0
1630713600000,1205.90000000,1364.00000000,1185.20000000,1250.60000000,2101.66322000,1630799999999,2686895.55719260,14427,971.43528000,1240974.77065960,0
1630800000000,1250.20000000,1295.30000000,1202.00000000,1263.80000000,447.66600000,1630886399999,554694.33020000,4436,237.14900000,294287.20850000,0
1630886400000,1271.20000000,1336.00000000,1197.70000000,1223.30000000,540.39300000,1630972799999,674597.43660000,5391,266.66500000,333575.46850000,0
1630972800000,1223.40000000,1290.00000000,1011.00000000,1111.20000000,1436.40100000,1631059199999,1676746.81410000,8854,653.19900000,765151.78450000,0
1631059200000,1106.80000000,1695.00000000,1009.00000000,1395.60000000,12881.10442000,1631145599999,17933302.73416700,66605,6117.90442000,8536344.87793500,0
1631145600000,1396.20000000,1517.40000000,1181.60000000,1241.30000000,5390.50200000,1631231999999,7306240.90030000,32698,2621.73300000,3556704.24030000,0
1631232000000,1249.30000000,1426.00000000,1154.20000000,1177.00000000,3665.67400000,1631318399999,4777145.82520000,19578,1714.68600000,2241611.47410000,0
1631318400000,1177.00000000,1323.80000000,1129.30000000,1204.90000000,3242.90400000,1631404799999,4037447.36820000,20426,1452.28400000,1812565.17210000,0
1631404800000,1207.70000000,1250.00000000,1151.90000000,1181.40000000,875.46500000,1631491199999,1057292.40950000,6889,428.21500000,517285.88390000,0
1631491200000,1181.70000000,1202.20000000,1050.00000000,1096.10000000,1039.35300000,1631577599999,1149304.66390000,5827,474.90400000,526682.69050000,0
1631577600000,1094.90000000,1217.00000000,1083.30000000,1191.40000000,1041.79300000,1631663999999,1211998.65610000,6300,528.24100000,615185.37140000,0
1631664000000,1186.00000000,1200.00000000,1117.30000000,1167.90000000,875.91000000,1631750399999,1009946.03720000,5294,408.59200000,472101.20400000,0
1631750400000,1169.30000000,1185.20000000,1112.10000000,1180.50000000,628.58300000,1631836799999,723215.16600000,3809,255.30300000,294038.32130000,0
1631836800000,1180.60000000,1180.60000000,1050.10000000,1069.80000000,969.90600000,1631923199999,1075208.66050000,5349,336.53800000,369652.84710000,0
1631923200000,1071.80000000,1170.00000000,1064.00000000,1113.90000000,1172.38700000,1632009599999,1323760.77060000,6900,554.94000000,626649.29730000,0
1632009600000,1109.80000000,1125.30000000,1038.80000000,1044.40000000,566.51300000,1632095999999,617785.27770000,3812,267.48000000,292605.97170000,0
1632096000000,1042.40000000,1048.60000000,920.20000000,1000.20000000,1048.58102000,1632182399999,1048783.75063160,5528,519.16080000,518690.22699500,0
1632182400000,995.10000000,1200.60000000,932.90000000,992.30000000,2983.40200000,1632268799999,3085703.29580000,17089,1443.42400000,1497431.37320000,0
1632268800000,992.30000000,1167.50000000,950.00000000,1124.50000000,2545.21100000,1632355199999,2780462.90510000,15005,1331.29400000,1450702.96270000,0
1632355200000,1118.80000000,1151.40000000,1065.00000000,1119.50000000,637.47500000,1632441599999,706834.81400000,4305,324.43800000,359955.01170000,0
